is_canceled,hotel,arrival_date_month,lead_time,adr,market_segment,customer_type,deposit_type,total_of_special_requests,booking_changes,arrival_month_num,days_in_waiting_list,is_repeated_guest,required_car_parking_spaces,previous_cancellations
0,Resort Hotel,November,8,43.2,Online TA,Transient,No Deposit,1,0,11,0,0,1,0
0,Resort Hotel,December,66,50.93,Offline TA/TO,Transient,No Deposit,0,0,12,0,0,0,0
1,Resort Hotel,March,110,65.31,Online TA,Transient,No Deposit,0,0,3,0,0,0,0
0,Resort Hotel,May,225,85.0,Groups,Transient-Party,No Deposit,0,0,5,0,0,0,0
1,Resort Hotel,June,0,179.0,Online TA,Transient,No Deposit,0,0,6,0,0,0,0
1,Resort Hotel,August,209,158.0,Online TA,Transient,No Deposit,0,2,8,0,0,0,0
1,Resort Hotel,August,145,191.0,Online TA,Transient,No Deposit,2,0,8,0,0,0,0
1,Resort Hotel,August,51,209.0,Online TA,Transient,No Deposit,1,0,8,0,0,0,0
1,Resort Hotel,August,121,189.0,Online TA,Transient,No Deposit,0,0,8,0,0,0,0
1,Resort Hotel,August,67,168.63,Online TA,Transient,No Deposit,0,0,8,0,0,0,0
0,Resort Hotel,September,315,86.4,Offline TA/TO,Transient,No Deposit,0,0,9,0,0,0,0
1,Resort Hotel,September,46,219.0,Online TA,Transient,No Deposit,0,0,9,0,0,0,0
1,Resort Hotel,September,203,118.0,Offline TA/TO,Transient,No Deposit,0,0,9,0,0,0,0
1,Resort Hotel,September,245,95.0,Online TA,Transient,No Deposit,2,0,9,0,0,0,0
1,Resort Hotel,September,206,104.75,Online TA,Transient,No Deposit,1,0,9,0,0,0,0
0,Resort Hotel,October,364,66.0,Groups,Transient-Party,No Deposit,0,2,10,0,0,0,0
1,Resort Hotel,October,435,63.4,Offline TA/TO,Contract,No Deposit,0,0,10,0,0,0,0
1,Resort Hotel,October,18,36.0,Groups,Transient,No Deposit,0,0,10,0,0,0,0
1,Resort Hotel,November,18,32.0,Offline TA/TO,Transient,No Deposit,0,0,11,0,0,0,0
1,Resort Hotel,December,128,64.0,Groups,Transient-Party,No Deposit,0,1,12,0,0,0,0
1,Resort Hotel,December,71,37.8,Online TA,Transient,No Deposit,1,0,12,0,0,0,0
1,Resort Hotel,December,245,37.8,Online TA,Transient,No Deposit,0,0,12,0,0,0,0
1,Resort Hotel,December,226,55.8,Online TA,Transient,No Deposit,1,0,12,0,0,0,0
1,Resort Hotel,January,71,32.22,Online TA,Transient,No Deposit,1,0,1,0,0,0,0
1,Resort Hotel,February,110,37.0,Online TA,Transient,No Deposit,1,0,2,0,0,0,0
1,Resort Hotel,March,30,60.0,Online TA,Transient,No Deposit,1,0,3,0,0,0,0
1,Resort Hotel,March,6,75.0,Online TA,Transient,No Deposit,3,0,3,0,0,0,0
1,Resort Hotel,March,63,49.71,Online TA,Transient,No Deposit,0,0,3,0,0,0,0
1,Resort Hotel,April,70,80.0,Online TA,Transient,No Deposit,1,0,4,0,0,0,0
1,Resort Hotel,April,232,34.2,Offline TA/TO,Contract,No Deposit,0,0,4,0,0,0,0
1,Resort Hotel,April,25,102.0,Online TA,Transient,No Deposit,1,0,4,0,0,0,0
1,Resort Hotel,May,162,8.0,Groups,Transient-Party,Refundable,0,0,5,0,0,0,0
1,Resort Hotel,June,309,88.2,Online TA,Transient,No Deposit,1,0,6,0,0,0,0
1,Resort Hotel,June,23,127.5,Online TA,Transient,No Deposit,1,0,6,0,0,0,0
1,Resort Hotel,June,0,0.0,Complementary,Transient,No Deposit,0,0,6,0,0,0,0
1,Resort Hotel,June,106,120.0,Online TA,Transient,No Deposit,1,0,6,0,0,0,0
1,Resort Hotel,June,45,203.67,Online TA,Transient,No Deposit,0,0,6,0,0,0,0
1,Resort Hotel,July,55,92.0,Corporate,Transient,No Deposit,0,0,7,0,0,0,0
1,Resort Hotel,July,201,150.0,Online TA,Transient,No Deposit,1,0,7,0,0,0,0
1,Resort Hotel,July,55,252.0,Direct,Transient,No Deposit,1,2,7,0,0,0,0
1,Resort Hotel,July,188,154.54,Direct,Transient,No Deposit,0,0,7,0,0,0,0
1,Resort Hotel,July,299,201.6,Online TA,Transient,No Deposit,2,0,7,0,0,0,0
1,Resort Hotel,August,3,230.0,Online TA,Transient,No Deposit,1,0,8,0,0,0,0
1,Resort Hotel,August,208,231.0,Online TA,Transient,No Deposit,2,1,8,0,0,0,0
1,Resort Hotel,August,144,225.5,Direct,Transient,No Deposit,1,1,8,0,0,0,0
1,Resort Hotel,August,291,117.3,Offline TA/TO,Contract,No Deposit,1,0,8,0,0,0,0
1,Resort Hotel,August,212,192.0,Online TA,Transient,No Deposit,0,0,8,0,0,0,0
0,Resort Hotel,March,1,35.0,Corporate,Transient,No Deposit,1,0,3,0,0,0,1
0,Resort Hotel,August,75,175.0,Direct,Transient,No Deposit,0,2,8,0,0,0,0
0,Resort Hotel,November,0,38.0,Direct,Transient,No Deposit,0,0,11,0,0,0,0
0,Resort Hotel,September,1,178.5,Online TA,Transient,No Deposit,1,2,9,0,0,1,0
0,Resort Hotel,May,1,110.0,Direct,Transient,No Deposit,2,1,5,0,0,0,0
1,Resort Hotel,August,216,244.0,Online TA,Transient,No Deposit,2,0,8,0,0,0,1
0,Resort Hotel,July,143,100.8,Online TA,Transient,No Deposit,0,0,7,0,0,1,0
0,Resort Hotel,August,146,96.3,Offline TA/TO,Contract,No Deposit,2,0,8,0,0,0,0
0,Resort Hotel,August,37,186.5,Online TA,Transient,No Deposit,0,0,8,0,0,1,0
0,Resort Hotel,August,51,135.31,Direct,Transient,No Deposit,0,0,8,0,0,0,0
0,Resort Hotel,September,254,89.96,Groups,Transient-Party,No Deposit,0,1,9,0,0,0,0
0,Resort Hotel,September,222,80.0,Groups,Transient-Party,No Deposit,0,0,9,0,0,0,0
0,Resort Hotel,September,55,98.0,Direct,Transient,No Deposit,1,0,9,0,0,0,0
0,Resort Hotel,September,246,31.64,Offline TA/TO,Transient-Party,No Deposit,1,0,9,0,0,0,0
0,Resort Hotel,December,3,35.0,Corporate,Transient,No Deposit,0,0,12,0,1,0,0
0,Resort Hotel,October,139,80.23,Offline TA/TO,Transient,No Deposit,0,5,10,0,0,0,0
0,Resort Hotel,October,9,74.57,Offline TA/TO,Transient,No Deposit,1,0,10,0,0,0,0
0,Resort Hotel,October,8,77.4,Online TA,Transient,No Deposit,1,1,10,0,0,0,0
0,Resort Hotel,February,82,72.0,Groups,Transient-Party,No Deposit,0,0,2,0,1,0,0
0,Resort Hotel,February,1,39.0,Direct,Transient,No Deposit,1,0,2,0,1,0,0
0,Resort Hotel,November,0,46.4,Online TA,Transient,No Deposit,0,0,11,0,0,0,0
0,Resort Hotel,November,1,46.4,Online TA,Transient,No Deposit,1,0,11,0,0,0,0
0,Resort Hotel,December,1,29.78,Corporate,Transient,No Deposit,0,0,12,0,0,0,0
1,Resort Hotel,October,318,56.7,Offline TA/TO,Transient,No Deposit,0,0,10,0,0,0,1
0,Resort Hotel,March,0,71.0,Direct,Transient,No Deposit,1,0,3,0,1,1,0
0,Resort Hotel,December,21,157.0,Online TA,Transient,No Deposit,1,0,12,0,0,0,0
0,Resort Hotel,January,1,45.0,Direct,Transient,No Deposit,0,0,1,0,1,1,0
0,Resort Hotel,January,47,26.0,Offline TA/TO,Transient,No Deposit,0,0,1,0,0,0,0
0,Resort Hotel,January,20,114.0,Online TA,Transient,No Deposit,0,0,1,0,0,0,0
0,Resort Hotel,July,0,170.0,Direct,Transient,No Deposit,2,0,7,0,1,0,0
0,Resort Hotel,February,0,39.0,Direct,Transient,No Deposit,0,0,2,0,0,0,0
0,Resort Hotel,March,1,34.0,Offline TA/TO,Group,No Deposit,1,0,3,0,1,0,0
0,Resort Hotel,February,1,70.0,Direct,Transient,No Deposit,0,0,2,0,0,1,0
0,Resort Hotel,February,0,46.66,Online TA,Group,No Deposit,0,0,2,0,0,0,0
0,Resort Hotel,February,3,29.0,Offline TA/TO,Transient,No Deposit,0,0,2,0,0,0,0
0,Resort Hotel,February,3,110.0,Online TA,Transient,No Deposit,1,0,2,0,0,0,0
0,Resort Hotel,February,2,56.0,Offline TA/TO,Transient,No Deposit,0,0,2,0,0,0,0
0,Resort Hotel,February,6,43.0,Online TA,Transient,No Deposit,0,0,2,0,0,0,0
0,Resort Hotel,February,14,48.0,Online TA,Transient,No Deposit,1,5,2,0,0,0,0
0,Resort Hotel,March,3,56.0,Offline TA/TO,Transient,No Deposit,0,0,3,0,0,0,0
0,Resort Hotel,March,0,46.0,Direct,Transient,No Deposit,0,0,3,0,0,1,0
0,Resort Hotel,March,56,49.43,Online TA,Transient,No Deposit,1,0,3,0,0,0,0
0,Resort Hotel,March,0,85.0,Direct,Group,No Deposit,0,0,3,0,1,0,0
0,Resort Hotel,March,69,45.33,Online TA,Transient,No Deposit,1,0,3,0,0,0,0
0,Resort Hotel,March,31,61.6,Online TA,Transient,No Deposit,2,0,3,0,0,1,0
0,Resort Hotel,March,51,73.75,Offline TA/TO,Transient,No Deposit,1,0,3,0,0,0,0
0,Resort Hotel,March,15,146.4,Online TA,Transient,No Deposit,1,0,3,0,0,0,0
0,Resort Hotel,July,30,66.0,Corporate,Transient,No Deposit,0,0,7,0,1,0,0
0,Resort Hotel,April,18,56.05,Online TA,Transient,No Deposit,1,0,4,0,0,1,0
0,Resort Hotel,April,4,65.0,Direct,Transient,No Deposit,0,0,4,0,0,0,0
0,Resort Hotel,April,86,59.0,Offline TA/TO,Transient-Party,No Deposit,1,0,4,0,0,0,0
0,Resort Hotel,April,43,76.61,Online TA,Transient,No Deposit,1,0,4,0,0,0,0
0,Resort Hotel,April,101,47.0,Groups,Transient-Party,No Deposit,0,4,4,0,0,0,0
0,Resort Hotel,May,48,95.0,Direct,Transient-Party,No Deposit,0,0,5,0,0,1,0
0,Resort Hotel,May,101,94.0,Online TA,Transient,No Deposit,1,0,5,0,0,1,0
0,Resort Hotel,June,30,169.0,Online TA,Transient,No Deposit,0,0,6,0,0,1,0
0,Resort Hotel,June,0,120.0,Online TA,Transient,No Deposit,0,1,6,0,0,0,0
0,Resort Hotel,June,216,51.84,Offline TA/TO,Transient,No Deposit,0,0,6,0,0,0,0
0,Resort Hotel,June,157,51.85,Offline TA/TO,Contract,No Deposit,1,0,6,0,0,0,0
0,Resort Hotel,June,182,76.8,Offline TA/TO,Transient,No Deposit,0,2,6,0,0,1,0
0,Resort Hotel,July,0,115.0,Direct,Transient,No Deposit,0,0,7,0,0,0,0
0,Resort Hotel,July,0,119.0,Online TA,Transient,No Deposit,0,0,7,0,0,0,0
0,Resort Hotel,July,218,117.19,Offline TA/TO,Transient,No Deposit,0,1,7,0,0,0,0
0,Resort Hotel,August,200,128.0,Offline TA/TO,Transient,No Deposit,0,0,8,0,0,0,0
0,Resort Hotel,August,12,270.0,Online TA,Transient,No Deposit,1,0,8,0,0,0,0
0,Resort Hotel,August,251,197.97,Offline TA/TO,Transient-Party,No Deposit,1,0,8,0,0,0,0
0,Resort Hotel,August,14,241.0,Online TA,Transient,No Deposit,3,0,8,0,0,0,0
0,Resort Hotel,August,129,249.0,Online TA,Transient,No Deposit,2,0,8,0,0,1,0
0,Resort Hotel,September,25,214.0,Direct,Transient,No Deposit,2,1,9,0,0,0,0
0,Resort Hotel,August,230,70.0,Offline TA/TO,Contract,No Deposit,0,0,8,0,0,0,0
0,Resort Hotel,September,9,90.0,Groups,Transient-Party,No Deposit,0,0,9,0,0,0,0
0,Resort Hotel,September,90,184.0,Online TA,Transient,No Deposit,1,0,9,0,0,0,0
0,Resort Hotel,October,11,46.0,Offline TA/TO,Transient,No Deposit,0,0,10,0,0,0,0
0,Resort Hotel,October,364,66.0,Groups,Transient-Party,No Deposit,0,1,10,0,0,0,0
0,Resort Hotel,October,57,68.0,Online TA,Transient,No Deposit,2,0,10,0,0,0,0
0,Resort Hotel,October,124,75.0,Groups,Transient-Party,No Deposit,0,2,10,0,0,1,0
0,Resort Hotel,July,34,125.54,Online TA,Transient,No Deposit,3,0,7,0,0,0,0
0,Resort Hotel,July,88,79.5,Offline TA/TO,Contract,No Deposit,0,1,7,0,0,0,0
0,Resort Hotel,July,57,151.86,Online TA,Transient,No Deposit,0,0,7,0,0,0,0
1,Resort Hotel,July,74,107.0,Offline TA/TO,Transient,No Deposit,1,0,7,0,0,0,0
1,Resort Hotel,July,11,173.0,Online TA,Transient,No Deposit,0,0,7,0,0,0,0
0,Resort Hotel,August,92,149.4,Online TA,Transient,No Deposit,1,1,8,0,0,0,0
0,Resort Hotel,September,117,101.53,Offline TA/TO,Contract,No Deposit,0,0,9,0,0,0,0
0,Resort Hotel,September,85,102.93,Offline TA/TO,Transient,No Deposit,0,0,9,0,0,0,0
0,Resort Hotel,September,10,104.72,Corporate,Transient-Party,No Deposit,0,0,9,0,0,0,0
0,Resort Hotel,September,116,93.86,Online TA,Transient,No Deposit,0,0,9,0,0,0,0
0,Resort Hotel,November,3,41.4,Offline TA/TO,Transient,No Deposit,0,0,11,0,0,0,0
1,Resort Hotel,November,26,22.5,Offline TA/TO,Transient-Party,No Deposit,0,0,11,0,0,0,0
0,Resort Hotel,November,33,40.0,Corporate,Transient-Party,No Deposit,0,2,11,0,0,0,0
0,Resort Hotel,November,36,64.0,Groups,Transient-Party,No Deposit,0,0,11,0,0,0,0
1,Resort Hotel,January,34,44.8,Online TA,Transient,No Deposit,1,0,1,0,0,0,0
1,Resort Hotel,March,36,108.75,Online TA,Transient,No Deposit,1,0,3,0,0,0,0
1,Resort Hotel,March,108,48.0,Online TA,Transient,No Deposit,1,0,3,0,0,0,0
0,Resort Hotel,March,169,72.0,Groups,Transient-Party,Refundable,0,2,3,0,0,1,0
1,Resort Hotel,April,181,44.1,Online TA,Transient,No Deposit,1,0,4,0,0,0,0
1,Resort Hotel,April,42,71.0,Online TA,Transient,No Deposit,0,0,4,0,0,0,0
1,Resort Hotel,April,89,125.67,Direct,Transient,No Deposit,1,0,4,0,0,0,0
1,Resort Hotel,April,25,76.67,Online TA,Transient,No Deposit,0,0,4,0,0,0,0
0,Resort Hotel,May,224,66.0,Groups,Transient-Party,No Deposit,0,1,5,0,0,0,0
0,Resort Hotel,May,225,72.0,Groups,Transient-Party,No Deposit,0,2,5,0,0,1,0
1,Resort Hotel,June,182,97.3,Groups,Transient,Non Refund,0,0,6,0,0,0,0
1,Resort Hotel,June,125,109.86,Online TA,Transient,No Deposit,1,0,6,0,0,0,0
0,Resort Hotel,June,272,100.3,Offline TA/TO,Transient,No Deposit,1,0,6,0,0,0,0
1,Resort Hotel,July,40,226.0,Online TA,Transient,No Deposit,1,1,7,0,0,0,0
1,Resort Hotel,August,156,182.0,Online TA,Transient,No Deposit,0,0,8,0,0,0,0
1,Resort Hotel,September,33,143.1,Direct,Transient,No Deposit,0,0,9,0,0,0,0
1,Resort Hotel,October,29,60.0,Online TA,Transient,No Deposit,1,0,10,0,0,0,0
1,Resort Hotel,October,0,70.0,Direct,Transient,No Deposit,0,0,10,0,0,0,0
1,Resort Hotel,November,53,49.9,Online TA,Transient,No Deposit,1,0,11,0,0,0,0
1,Resort Hotel,December,109,198.33,Online TA,Transient,No Deposit,1,0,12,0,0,0,0
1,Resort Hotel,January,3,30.0,Groups,Transient-Party,No Deposit,2,0,1,0,0,0,0
1,Resort Hotel,January,17,36.0,Groups,Transient-Party,Non Refund,0,0,1,0,0,0,0
1,Resort Hotel,February,43,48.0,Online TA,Transient,No Deposit,1,2,2,0,0,0,0
1,Resort Hotel,February,36,68.0,Online TA,Transient,No Deposit,2,1,2,0,0,0,0
1,Resort Hotel,May,227,81.0,Online TA,Transient,No Deposit,0,0,5,0,0,0,0
1,Resort Hotel,May,305,168.0,Online TA,Transient-Party,No Deposit,1,0,5,0,0,0,0
1,Resort Hotel,June,219,84.6,Offline TA/TO,Transient,No Deposit,1,0,6,0,0,0,0
1,Resort Hotel,July,131,223.57,Online TA,Transient,No Deposit,0,0,7,0,0,0,0
1,Resort Hotel,July,324,219.14,Online TA,Transient,No Deposit,1,0,7,0,0,0,0
1,Resort Hotel,July,19,180.0,Online TA,Transient,No Deposit,2,0,7,0,0,0,0
1,Resort Hotel,July,170,180.0,Online TA,Transient,No Deposit,1,0,7,0,0,0,0
1,Resort Hotel,July,71,146.0,Corporate,Transient,No Deposit,0,0,7,0,0,0,0
1,Resort Hotel,August,248,179.77,Direct,Transient,No Deposit,0,1,8,0,0,0,0
1,Resort Hotel,August,327,153.75,Online TA,Transient,No Deposit,1,0,8,0,0,0,0
1,Resort Hotel,August,200,250.0,Online TA,Transient,No Deposit,0,0,8,0,0,0,0
1,Resort Hotel,August,111,230.0,Online TA,Transient,No Deposit,1,0,8,0,0,0,0
1,Resort Hotel,August,181,220.0,Online TA,Transient,No Deposit,1,0,8,0,0,0,0
0,Resort Hotel,June,0,75.0,Corporate,Transient,No Deposit,0,0,6,0,0,0,0
0,Resort Hotel,August,134,223.5,Direct,Transient,No Deposit,4,0,8,0,0,1,0
0,Resort Hotel,August,113,110.5,Direct,Transient,No Deposit,3,0,8,0,0,0,0
0,Resort Hotel,March,2,27.0,Corporate,Transient,No Deposit,0,0,3,0,0,0,0
0,Resort Hotel,February,12,43.0,Online TA,Transient,No Deposit,1,0,2,0,0,0,0
0,Resort Hotel,November,7,27.0,Corporate,Transient,No Deposit,0,0,11,0,1,0,0
0,Resort Hotel,February,4,35.0,Corporate,Transient,No Deposit,1,0,2,0,1,0,0
0,Resort Hotel,July,55,177.0,Online TA,Transient,No Deposit,1,1,7,0,0,0,0
0,Resort Hotel,July,68,160.0,Direct,Transient,No Deposit,0,0,7,0,0,0,0
0,Resort Hotel,July,25,134.0,Direct,Transient,No Deposit,0,1,7,0,0,0,0
0,Resort Hotel,August,85,161.45,Offline TA/TO,Transient,No Deposit,1,1,8,0,0,1,0
0,Resort Hotel,August,109,134.0,Online TA,Transient,No Deposit,2,0,8,0,0,1,0
0,Resort Hotel,August,130,113.9,Direct,Transient,No Deposit,1,0,8,0,0,0,0
0,Resort Hotel,August,63,163.5,Online TA,Transient-Party,No Deposit,2,0,8,0,0,0,0
0,Resort Hotel,September,52,97.5,Offline TA/TO,Transient,No Deposit,0,1,9,0,0,0,0
0,Resort Hotel,October,0,47.0,Direct,Transient,No Deposit,0,0,10,0,0,0,0
0,Resort Hotel,September,64,79.8,Offline TA/TO,Contract,No Deposit,0,0,9,0,0,0,0
0,Resort Hotel,October,7,70.5,Offline TA/TO,Transient,No Deposit,1,0,10,0,0,0,0
0,Resort Hotel,October,12,116.71,Online TA,Transient,No Deposit,1,1,10,0,0,0,0
0,Resort Hotel,March,6,30.0,Corporate,Transient,No Deposit,0,1,3,0,1,0,0
0,Resort Hotel,November,35,58.2,Corporate,Transient-Party,No Deposit,0,2,11,0,0,1,0
0,Resort Hotel,November,4,54.0,Online TA,Transient,No Deposit,2,0,11,0,0,1,0
0,Resort Hotel,January,26,65.0,Direct,Transient,No Deposit,1,2,1,0,0,0,0
0,Resort Hotel,January,23,50.33,Online TA,Transient,No Deposit,0,0,1,0,0,1,0
1,Resort Hotel,May,8,94.5,Groups,Transient-Party,Non Refund,0,1,5,0,1,0,1
0,Resort Hotel,June,44,75.0,Corporate,Transient-Party,No Deposit,0,0,6,0,1,0,0
0,Resort Hotel,January,8,30.0,Corporate,Transient,No Deposit,0,0,1,0,0,0,0
0,Resort Hotel,January,2,0.0,Complementary,Transient,No Deposit,1,0,1,0,0,1,0
0,Resort Hotel,January,0,43.0,Direct,Transient,No Deposit,0,0,1,0,0,0,0
0,Resort Hotel,January,2,62.25,Offline TA/TO,Transient,No Deposit,0,3,1,0,0,1,0
0,Resort Hotel,February,9,26.1,Offline TA/TO,Transient,No Deposit,0,0,2,0,0,0,0
0,Resort Hotel,February,31,76.38,Online TA,Transient,No Deposit,2,0,2,0,0,0,0
0,Resort Hotel,January,1,40.0,Direct,Transient,No Deposit,0,0,1,0,1,0,0
0,Resort Hotel,March,1,65.0,Direct,Transient,No Deposit,1,0,3,0,0,0,0
0,Resort Hotel,March,0,58.0,Direct,Transient,No Deposit,1,0,3,0,0,1,0
0,Resort Hotel,March,5,95.0,Online TA,Transient,No Deposit,0,0,3,0,0,0,0
0,Resort Hotel,March,14,94.5,Online TA,Transient,No Deposit,0,0,3,0,0,0,0
0,Resort Hotel,April,3,56.0,Online TA,Transient-Party,No Deposit,1,0,4,0,0,0,0
0,Resort Hotel,February,0,43.0,Direct,Transient,No Deposit,1,0,2,0,1,0,0
0,Resort Hotel,April,33,63.75,Online TA,Transient,No Deposit,0,0,4,0,0,0,0
0,Resort Hotel,April,51,65.3,Direct,Transient,No Deposit,0,0,4,0,0,0,0
0,Resort Hotel,May,58,75.6,Offline TA/TO,Transient-Party,No Deposit,1,0,5,0,0,0,0
0,Resort Hotel,May,97,59.0,Offline TA/TO,Transient,No Deposit,0,0,5,0,0,0,0
0,Resort Hotel,May,38,146.0,Direct,Transient,No Deposit,0,0,5,0,0,1,0
0,Resort Hotel,May,236,54.0,Groups,Transient-Party,No Deposit,0,1,5,0,0,1,0
0,Resort Hotel,May,69,95.0,Online TA,Transient,No Deposit,0,0,5,0,0,1,0
0,Resort Hotel,June,108,61.6,Online TA,Transient,No Deposit,1,0,6,0,0,0,0
0,Resort Hotel,June,191,145.2,Online TA,Transient,No Deposit,1,0,6,0,0,1,0
0,Resort Hotel,June,2,122.23,Online TA,Transient,No Deposit,1,0,6,0,0,1,0
0,Resort Hotel,June,3,106.36,Online TA,Transient,No Deposit,1,0,6,0,0,1,0
0,Resort Hotel,June,166,86.17,Offline TA/TO,Transient,No Deposit,2,1,6,0,0,0,0
0,Resort Hotel,July,8,171.0,Online TA,Transient-Party,No Deposit,0,0,7,0,0,1,0
1,Resort Hotel,September,16,139.0,Corporate,Transient,No Deposit,0,0,9,0,1,0,3
1,Resort Hotel,November,9,35.0,Corporate,Transient,No Deposit,0,0,11,0,1,0,5
0,Resort Hotel,January,6,35.0,Corporate,Transient,No Deposit,1,0,1,0,1,0,0
0,Resort Hotel,June,2,179.0,Direct,Transient,No Deposit,1,0,6,0,1,1,0
0,Resort Hotel,July,2,176.0,Online TA,Transient,No Deposit,1,0,7,0,0,0,0
0,Resort Hotel,July,274,151.5,Offline TA/TO,Contract,No Deposit,1,0,7,0,1,0,0
0,Resort Hotel,November,0,54.0,Online TA,Transient,No Deposit,1,0,11,0,1,1,0
0,Resort Hotel,July,136,187.4,Online TA,Transient,No Deposit,2,0,7,0,0,1,0
0,Resort Hotel,August,145,183.6,Direct,Transient-Party,No Deposit,0,0,8,0,0,0,0
0,Resort Hotel,August,26,268.5,Online TA,Transient,No Deposit,1,0,8,0,0,1,0
0,Resort Hotel,August,22,82.0,Offline TA/TO,Transient,No Deposit,0,0,8,0,0,0,0
0,Resort Hotel,August,52,212.67,Online TA,Transient,No Deposit,1,0,8,0,0,0,0
0,Resort Hotel,September,183,184.33,Online TA,Transient,No Deposit,0,0,9,0,0,1,0
0,Resort Hotel,September,174,161.86,Online TA,Transient,No Deposit,0,0,9,0,0,0,0
0,Resort Hotel,September,18,145.67,Direct,Transient,No Deposit,1,1,9,0,0,1,0
0,Resort Hotel,September,542,68.0,Groups,Transient-Party,No Deposit,0,0,9,0,0,0,0
0,Resort Hotel,October,48,105.0,Online TA,Transient,No Deposit,1,0,10,0,0,1,0
0,Resort Hotel,October,223,59.0,Offline TA/TO,Transient-Party,No Deposit,1,0,10,0,0,0,0
0,Resort Hotel,October,138,96.0,Offline TA/TO,Transient,No Deposit,0,0,10,0,0,0,0
0,Resort Hotel,October,18,46.0,Offline TA/TO,Contract,No Deposit,1,1,10,0,0,0,0
1,Resort Hotel,July,33,113.0,Online TA,Transient,No Deposit,0,0,7,0,0,0,0
0,Resort Hotel,August,37,222.0,Online TA,Transient,No Deposit,0,0,8,0,0,0,0
1,Resort Hotel,August,124,160.0,Online TA,Transient,No Deposit,0,0,8,0,0,0,0
0,Resort Hotel,September,87,59.2,Offline TA/TO,Transient-Party,No Deposit,2,0,9,0,0,0,0
1,Resort Hotel,October,29,117.0,Direct,Transient,No Deposit,0,1,10,0,0,0,0
1,Resort Hotel,October,2,56.0,Direct,Transient,No Deposit,0,0,10,0,0,0,0
0,Resort Hotel,October,0,70.0,Direct,Transient,No Deposit,0,0,10,0,0,1,0
0,Resort Hotel,October,93,34.65,Online TA,Transient,No Deposit,1,0,10,0,0,0,0
0,Resort Hotel,October,5,36.0,Groups,Transient,No Deposit,0,0,10,0,0,0,0
1,Resort Hotel,October,155,56.0,Groups,Transient,No Deposit,0,0,10,0,0,0,0
0,Resort Hotel,November,0,54.4,Online TA,Transient,No Deposit,1,0,11,0,0,0,0
1,Resort Hotel,November,121,40.93,Online TA,Transient,No Deposit,1,0,11,0,0,0,0
0,Resort Hotel,December,21,61.2,Online TA,Transient,No Deposit,2,0,12,0,0,1,0
1,Resort Hotel,December,3,55.0,Online TA,Transient,No Deposit,0,0,12,0,0,0,0
1,Resort Hotel,February,99,38.88,Online TA,Transient,No Deposit,1,0,2,0,0,0,0
1,Resort Hotel,February,8,25.0,Offline TA/TO,Transient,No Deposit,0,0,2,0,0,0,0
1,Resort Hotel,February,111,41.4,Online TA,Transient,No Deposit,0,0,2,0,0,0,0
0,Resort Hotel,February,188,59.6,Online TA,Transient,No Deposit,3,1,2,0,0,0,0
0,Resort Hotel,February,150,23.93,Offline TA/TO,Transient,No Deposit,0,0,2,0,0,0,0
1,Resort Hotel,March,15,48.0,Online TA,Transient,No Deposit,0,0,3,0,0,0,0
1,Resort Hotel,March,20,0.0,Direct,Transient,No Deposit,1,0,3,0,0,0,0
0,Resort Hotel,March,162,84.0,Groups,Transient-Party,No Deposit,0,1,3,0,0,0,0
0,Resort Hotel,March,168,83.5,Groups,Transient-Party,No Deposit,0,2,3,0,0,0,0
1,Resort Hotel,April,138,65.0,Groups,Transient,Non Refund,0,0,4,0,0,0,0
0,Resort Hotel,April,189,46.0,Groups,Transient,No Deposit,0,0,4,0,0,0,0
1,Resort Hotel,April,27,87.0,Online TA,Transient,No Deposit,1,0,4,0,0,0,0
1,Resort Hotel,May,49,65.0,Online TA,Transient,No Deposit,0,0,5,0,0,0,0
0,Resort Hotel,May,235,65.7,Online TA,Transient,No Deposit,2,0,5,0,0,0,0
1,Resort Hotel,May,109,74.7,Direct,Transient,No Deposit,1,0,5,0,0,0,0
0,Resort Hotel,May,225,66.0,Groups,Transient-Party,No Deposit,0,2,5,0,0,0,0
1,Resort Hotel,July,174,186.0,Offline TA/TO,Transient,No Deposit,1,0,7,0,0,0,0
1,Resort Hotel,July,183,114.75,Direct,Transient,No Deposit,0,0,7,0,0,0,0
1,Resort Hotel,August,270,232.0,Online TA,Transient,No Deposit,1,4,8,0,0,0,0
1,Resort Hotel,August,149,248.75,Online TA,Transient,No Deposit,0,1,8,0,0,0,0
1,Resort Hotel,August,19,225.67,Online TA,Transient,No Deposit,0,0,8,0,0,0,0
1,Resort Hotel,August,28,226.5,Online TA,Transient,No Deposit,2,0,8,0,0,0,0
1,Resort Hotel,August,225,82.29,Offline TA/TO,Transient,No Deposit,0,0,8,0,0,0,0
1,Resort Hotel,August,39,159.0,Direct,Transient,No Deposit,5,0,8,0,0,0,0
1,Resort Hotel,September,10,197.1,Direct,Transient,No Deposit,0,0,9,0,0,0,0
0,Resort Hotel,September,229,114.0,Online TA,Transient,No Deposit,1,0,9,0,0,0,0
1,Resort Hotel,October,386,49.0,Groups,Transient-Party,No Deposit,0,0,10,0,0,0,0
1,Resort Hotel,November,44,55.8,Online TA,Transient,No Deposit,1,0,11,0,0,0,0
1,Resort Hotel,January,1,41.0,Offline TA/TO,Transient,No Deposit,0,0,1,0,0,0,0
1,Resort Hotel,February,19,62.0,Online TA,Transient,No Deposit,3,0,2,0,0,0,0
